DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE,TANGARA_307A
2023-11-02 14:22:00-05:00,47.73,49.47,61.33,56.93,56.36,,99.9,98.9,46.61,54.14,41.25
2023-11-02 14:22:30-05:00,47.32,49.48,61.5,57.04,56.59,,99.9,98.9,46.8,53.09,40.81
2023-11-02 14:23:00-05:00,47.14,49.65,61.13,57.32,56.76,,99.9,98.9,46.88,55.71,41.49
2023-11-02 14:23:30-05:00,47.19,49.42,61.44,57.38,57.16,,99.9,98.7,46.95,55.09,39.17
2023-11-02 14:24:00-05:00,47.25,49.48,61.44,57.32,56.5,,99.9,98.7,46.81,54.5,39.87
2023-11-02 14:24:30-05:00,,,,,,,,,,,
2023-11-02 14:25:00-05:00,47.62,49.45,61.08,57.13,57.35,,99.9,98.9,46.35,55.02,40.54
2023-11-02 14:25:30-05:00,47.98,49.08,61.37,57.37,57.1,,99.9,99.1,46.57,55.85,41.05
2023-11-02 14:26:00-05:00,47.67,49.16,61.26,57.54,56.41,,,99.1,46.61,54.82,40.24
2023-11-02 14:26:30-05:00,47.91,49.07,60.79,57.51,56.11,,99.9,99.3,46.62,55.15,40.82
2023-11-02 14:27:00-05:00,47.83,48.97,60.87,57.49,56.6,,99.9,99.4,46.66,52.07,41.17
2023-11-02 14:27:30-05:00,47.6,49.05,60.53,57.47,56.4,,99.9,99.5,46.7,53.82,39.82
2023-11-02 14:28:00-05:00,48.28,48.98,60.81,57.69,56.65,,99.9,99.6,46.48,54.81,39.79
2023-11-02 14:28:30-05:00,48.3,48.95,60.73,57.61,56.61,,99.9,99.6,46.33,53.89,39.47
2023-11-02 14:29:00-05:00,48.06,48.74,60.78,57.44,56.27,,99.9,99.6,46.42,54.26,41.06
2023-11-02 14:29:30-05:00,48.26,48.76,60.74,57.74,56.57,,99.9,99.7,46.5,55.91,42.07
2023-11-02 14:30:00-05:00,48.04,48.78,60.86,57.53,56.24,,99.9,99.7,46.52,55.68,41.09
2023-11-02 14:30:30-05:00,48.34,48.46,60.77,57.77,56.85,,99.9,99.8,46.21,56.52,40.93
2023-11-02 14:31:00-05:00,49.06,48.24,60.86,57.42,56.46,,99.9,99.8,46.15,54.99,39.87
2023-11-02 14:31:30-05:00,48.76,48.43,60.84,57.18,55.43,,99.9,99.9,46.22,53.22,38.35
2023-11-02 14:32:00-05:00,48.61,48.39,60.74,56.65,56.12,,99.9,99.9,46.31,53.76,38.76
2023-11-02 14:32:30-05:00,48.69,48.39,61.07,56.56,56.42,,99.9,99.9,46.58,55.13,38.58
2023-11-02 14:33:00-05:00,48.58,48.34,61.04,57.75,56.42,,99.9,99.8,46.46,54.12,39.22
2023-11-02 14:33:30-05:00,48.91,48.51,61.1,57.98,55.89,,99.9,99.8,46.3,55.09,38.76
2023-11-02 14:34:00-05:00,48.89,48.51,61.23,56.34,55.79,,,99.8,46.27,54.61,39.75
2023-11-02 14:34:30-05:00,48.51,48.59,61.24,57.79,55.9,,99.9,99.8,46.24,55.42,40.11
2023-11-02 14:35:00-05:00,48.22,48.66,60.74,57.81,55.68,,99.9,99.7,46.21,58.4,40.46
2023-11-02 14:35:30-05:00,48.37,48.68,61.16,58.09,56.07,,99.9,,46.13,58.11,40.02
2023-11-02 14:36:00-05:00,48.13,48.78,61.25,57.93,56.18,,99.9,99.7,46.25,57.4,40.38
2023-11-02 14:36:30-05:00,48.43,49.41,61.16,57.29,55.87,,99.9,99.6,46.23,55.88,40.5
2023-11-02 14:37:00-05:00,48.14,48.93,60.72,57.61,55.15,,99.9,99.5,45.82,54.53,40.2
2023-11-02 14:37:30-05:00,48.26,48.7,61.1,57.85,55.63,,99.9,99.5,45.65,55.29,39.76
2023-11-02 14:38:00-05:00,48.25,48.92,60.92,58.1,55.85,,99.9,99.4,45.65,53.69,39.43
2023-11-02 14:38:30-05:00,48.27,48.99,61.24,58.1,55.8,,99.9,99.5,45.48,55.04,39.59
2023-11-02 14:39:00-05:00,48.09,48.97,61.43,57.96,56.09,,99.9,99.5,45.12,55.09,39.75
2023-11-02 14:39:30-05:00,48.01,48.78,61.22,57.87,56.26,,99.9,99.6,45.32,56.48,38.87
2023-11-02 14:40:00-05:00,48.09,48.85,61.1,58.18,55.98,,99.9,99.7,45.55,55.32,39.09
2023-11-02 14:40:30-05:00,48.14,48.76,60.58,58.33,56.05,,99.9,99.8,45.54,54.57,39.31
2023-11-02 14:41:00-05:00,48.46,48.78,61.43,58.44,55.88,,99.9,99.8,45.46,53.46,38.78
2023-11-02 14:41:30-05:00,48.1,49.07,61.41,58.4,56.62,,99.9,99.7,45.4,55.15,39.07
2023-11-02 14:42:00-05:00,47.81,49.33,60.72,58.3,56.34,,99.9,99.6,45.36,54.01,39.41
2023-11-02 14:42:30-05:00,47.73,49.45,61.11,58.48,57.6,,99.9,99.5,44.99,52.61,39.57
2023-11-02 14:43:00-05:00,47.83,49.4,60.18,58.56,57.81,,99.9,99.4,44.69,52.33,41.77
2023-11-02 14:43:30-05:00,47.78,49.59,60.11,58.64,58.34,,99.9,99.4,44.67,55.32,39.81
2023-11-02 14:44:00-05:00,47.8,49.72,60.95,58.65,58.31,,99.9,99.4,44.68,52.97,40.33
2023-11-02 14:44:30-05:00,47.77,49.66,59.83,58.6,57.85,,99.9,99.4,44.89,52.04,40.72
2023-11-02 14:45:00-05:00,47.78,48.68,60.84,58.78,57.74,,99.9,99.5,45.05,53.88,38.87
2023-11-02 14:45:30-05:00,48.55,48.29,58.71,58.78,57.66,,99.9,99.6,45.15,54.27,40.24
2023-11-02 14:46:00-05:00,47.99,48.7,59.57,58.2,57.27,,,99.7,45.31,55.69,40.06
2023-11-02 14:46:30-05:00,48.05,48.52,59.28,58.58,57.34,,99.9,99.8,45.45,55.21,39.24
2023-11-02 14:47:00-05:00,48.42,48.41,60.14,59.26,57.41,,99.9,99.8,45.57,57.06,40.38
2023-11-02 14:47:30-05:00,48.23,47.92,59.98,59.48,57.19,,99.9,99.9,45.73,54.16,40.07
2023-11-02 14:48:00-05:00,48.24,48.69,60.29,59.44,57.34,,99.9,99.9,45.81,55.06,38.81
2023-11-02 14:48:30-05:00,48.17,47.5,60.44,59.51,57.5,,99.9,99.9,45.89,55.74,39.69
2023-11-02 14:49:00-05:00,48.05,47.81,60.59,59.57,58.16,,99.9,99.9,45.97,54.95,40.75
2023-11-02 14:49:30-05:00,48.13,47.86,60.58,59.59,57.53,,99.9,99.9,45.97,55.98,39.74
2023-11-02 14:50:00-05:00,48.01,47.55,60.71,59.73,58.17,,99.9,99.9,46.04,57.64,39.82
2023-11-02 14:50:30-05:00,48.1,47.76,60.9,59.84,57.47,,99.9,99.9,46.1,58.2,40.74
2023-11-02 14:51:00-05:00,,,,,,,,,,,
2023-11-02 14:51:30-05:00,48.04,49.51,60.52,60.16,58.24,,99.9,99.9,45.48,54.82,42.28
2023-11-02 14:52:00-05:00,48.31,47.75,61.07,60.14,58.21,,99.9,99.9,45.03,55.41,40.8
2023-11-02 14:52:30-05:00,48.28,48.14,61.25,60.23,58.86,,99.9,99.9,,58.3,41.58
2023-11-02 14:53:00-05:00,,,,,,,,,,,
2023-11-02 14:53:30-05:00,48.62,48.44,62.47,60.52,59.05,,,99.9,44.45,56.19,41.23
2023-11-02 14:54:00-05:00,48.98,48.37,62.5,60.74,58.93,,99.9,99.9,44.31,54.14,41.23
2023-11-02 14:54:30-05:00,48.92,48.41,63.46,60.92,59.38,,99.9,99.9,44.24,57.14,41.45
2023-11-02 14:55:00-05:00,49.03,48.46,64.3,61.21,59.34,,99.9,99.9,44.23,57.6,40.74
2023-11-02 14:55:30-05:00,49.33,48.47,63.69,61.49,59.52,,,99.9,44.44,56.79,40.76
2023-11-02 14:56:00-05:00,49.43,48.15,63.7,61.84,59.46,,99.9,99.9,44.44,55.96,41.45
2023-11-02 14:56:30-05:00,49.33,48.42,64.1,61.89,59.57,,99.9,99.9,44.19,57.21,41.84
2023-11-02 14:57:00-05:00,49.3,48.5,63.56,62.02,59.26,,99.9,99.9,44.01,55.45,41.13
2023-11-02 14:57:30-05:00,49.42,48.03,64.52,61.98,58.66,,99.9,99.9,44.04,57.34,41.92
2023-11-02 14:58:00-05:00,49.61,48.13,63.61,62.05,59.36,,99.9,99.9,43.96,55.38,42.88
2023-11-02 14:58:30-05:00,49.7,48.19,64.9,62.11,59.41,,99.9,99.9,43.88,58.06,41.13
2023-11-02 14:59:00-05:00,49.66,48.36,64.03,63.52,59.68,,99.9,99.9,43.86,56.37,42.09
2023-11-02 14:59:30-05:00,49.64,48.72,64.16,62.48,59.54,,99.9,99.9,43.83,57.58,41.86
2023-11-02 15:00:00-05:00,49.54,48.81,64.93,62.66,59.16,,99.9,99.9,43.94,59.05,41.71
2023-11-02 15:00:30-05:00,49.82,49.12,64.71,63.73,58.64,,99.9,99.9,43.97,58.51,40.22
2023-11-02 15:01:00-05:00,49.48,49.06,64.85,62.62,58.53,,99.9,99.9,43.96,58.06,41.3
2023-11-02 15:01:30-05:00,49.78,49.11,65.39,62.78,59.15,,99.9,99.9,43.87,56.21,40.87
2023-11-02 15:02:00-05:00,49.4,49.42,64.78,62.89,58.71,,99.9,99.9,44.04,57.88,41.9
2023-11-02 15:02:30-05:00,49.29,49.7,66.06,63.04,58.92,,99.9,99.9,44.0,57.16,42.14
2023-11-02 15:03:00-05:00,,,,,,,,,,,
2023-11-02 15:03:30-05:00,49.44,49.23,66.5,63.61,58.91,,99.9,99.9,44.15,58.17,41.56
2023-11-02 15:04:00-05:00,49.59,49.3,66.75,63.34,60.14,,99.9,99.9,44.24,57.73,40.95
2023-11-02 15:04:30-05:00,49.78,49.29,65.94,63.85,59.46,,99.9,99.9,44.38,59.74,41.46
2023-11-02 15:05:00-05:00,49.66,49.72,65.76,63.98,60.41,,99.9,99.9,44.4,58.51,41.09
2023-11-02 15:05:30-05:00,49.93,49.7,65.55,63.65,60.12,,99.9,99.9,44.31,58.91,41.09
2023-11-02 15:06:00-05:00,49.88,49.67,65.25,63.38,61.47,,99.9,99.9,44.35,59.49,42.27
2023-11-02 15:06:30-05:00,50.01,49.55,65.42,63.44,60.9,,99.9,99.9,44.42,57.68,41.14
2023-11-02 15:07:00-05:00,50.05,49.69,65.5,63.44,60.95,,99.9,99.9,44.41,58.66,41.67
2023-11-02 15:07:30-05:00,50.04,49.73,66.04,63.6,61.02,,99.9,99.9,44.4,57.61,41.68
2023-11-02 15:08:00-05:00,49.98,49.74,65.98,63.8,60.58,,99.9,99.9,44.46,56.87,41.63
2023-11-02 15:08:30-05:00,50.08,49.54,66.03,63.84,60.67,,99.9,99.9,44.5,58.84,41.53
2023-11-02 15:09:00-05:00,50.06,49.81,65.75,64.3,60.52,,99.9,99.9,44.54,58.41,42.0
2023-11-02 15:09:30-05:00,50.05,49.91,65.79,63.83,60.54,,,99.9,44.54,57.68,41.7
2023-11-02 15:10:00-05:00,50.05,49.87,66.52,63.8,60.84,,99.9,99.9,44.59,57.82,41.09
2023-11-02 15:10:30-05:00,50.12,50.12,66.23,63.78,61.35,,99.9,99.9,44.68,57.95,41.47
2023-11-02 15:11:00-05:00,50.26,50.17,65.24,63.7,61.96,,99.9,99.9,44.73,58.35,41.52
2023-11-02 15:11:30-05:00,50.43,,63.68,63.81,62.35,,99.9,,44.8,58.61,
2023-11-02 15:12:00-05:00,50.2,50.24,65.63,63.74,62.27,,99.9,99.9,45.0,59.03,41.39
2023-11-02 15:12:30-05:00,49.96,50.55,67.32,63.76,62.46,,99.9,99.9,45.05,59.7,41.83
2023-11-02 15:13:00-05:00,50.24,50.79,67.82,64.16,62.65,,99.9,99.9,44.95,58.52,42.31
2023-11-02 15:13:30-05:00,50.34,51.06,67.96,64.06,62.92,,99.9,99.9,44.86,59.83,42.03
2023-11-02 15:14:00-05:00,50.03,51.21,66.47,63.95,62.91,,99.9,99.9,44.85,59.18,42.36
2023-11-02 15:14:30-05:00,50.27,51.15,66.27,64.17,63.15,,99.9,99.9,44.94,60.59,43.05
2023-11-02 15:15:00-05:00,50.24,51.4,66.46,64.92,62.66,,99.9,99.9,45.07,59.9,42.56
2023-11-02 15:15:30-05:00,50.35,51.54,67.41,63.48,63.44,,99.9,99.9,45.08,60.8,42.01
2023-11-02 15:16:00-05:00,50.25,51.73,68.58,63.44,63.27,,99.9,99.9,45.3,60.63,41.47
2023-11-02 15:16:30-05:00,50.48,51.48,67.58,64.28,63.75,,99.9,99.9,45.39,60.28,41.69
2023-11-02 15:17:00-05:00,50.63,51.67,66.71,64.35,64.28,,99.9,99.9,45.47,61.5,41.54
2023-11-02 15:17:30-05:00,50.62,52.23,67.24,64.65,64.04,,99.9,99.9,45.57,60.52,42.41
2023-11-02 15:18:00-05:00,50.79,52.62,67.21,64.7,64.38,,99.9,99.9,45.71,60.51,41.69
2023-11-02 15:18:30-05:00,51.25,52.83,67.87,64.71,64.62,,99.9,99.9,45.72,61.38,42.31
2023-11-02 15:19:00-05:00,51.5,53.04,68.75,65.41,65.01,,99.9,99.9,45.77,61.82,42.8
2023-11-02 15:19:30-05:00,52.08,53.45,69.07,65.3,65.51,,99.9,99.9,45.8,62.23,42.69
2023-11-02 15:20:00-05:00,,,,,,,,,,,
2023-11-02 15:20:30-05:00,52.09,53.9,68.07,65.97,65.89,,99.9,99.9,46.11,62.67,43.09
2023-11-02 15:21:00-05:00,52.29,53.98,67.76,65.02,66.03,,99.9,99.9,46.36,62.54,43.73
2023-11-02 15:21:30-05:00,52.51,54.24,67.25,65.02,65.85,,99.9,99.9,46.6,62.93,43.39
2023-11-02 15:22:00-05:00,52.79,54.49,68.71,64.17,66.16,,99.9,99.9,46.71,63.43,43.06
2023-11-02 15:22:30-05:00,53.11,54.47,67.26,65.29,66.46,,99.9,99.9,46.74,63.29,43.36
2023-11-02 15:23:00-05:00,53.2,54.72,68.17,64.52,66.76,,,99.9,46.99,64.5,44.16
2023-11-02 15:23:30-05:00,53.48,54.93,67.74,64.36,67.91,,99.9,99.9,47.24,63.2,44.75
2023-11-02 15:24:00-05:00,53.73,55.08,67.78,64.34,68.17,,99.9,99.9,47.32,63.33,44.08
2023-11-02 15:24:30-05:00,54.05,55.24,67.95,64.34,72.02,,99.9,99.9,47.49,63.65,44.12
2023-11-02 15:25:00-05:00,54.36,55.05,67.92,64.17,73.68,,99.9,99.9,47.68,64.43,44.39
2023-11-02 15:25:30-05:00,54.57,55.11,67.85,64.4,72.49,,99.9,99.9,47.97,64.41,45.15
2023-11-02 15:26:00-05:00,54.55,55.45,67.47,64.38,74.37,,99.9,99.9,48.33,66.31,44.73
2023-11-02 15:26:30-05:00,54.62,55.72,67.11,,73.85,,99.9,99.9,48.38,65.14,44.81
2023-11-02 15:27:00-05:00,54.74,55.67,67.03,64.55,73.95,,99.9,99.9,48.53,67.35,44.56
2023-11-02 15:27:30-05:00,54.69,56.24,67.41,64.88,73.82,,99.9,99.9,48.62,68.2,44.19
2023-11-02 15:28:00-05:00,54.78,56.33,67.55,64.81,74.28,,99.9,99.9,48.68,69.05,44.06
2023-11-02 15:28:30-05:00,54.92,56.12,68.13,65.1,75.16,,99.9,99.9,48.68,69.12,44.67
2023-11-02 15:29:00-05:00,54.99,55.99,69.07,65.49,73.95,,99.9,99.9,48.66,69.56,44.02
2023-11-02 15:29:30-05:00,54.95,56.09,68.37,64.55,73.76,,99.9,99.9,48.65,68.48,44.65
2023-11-02 15:30:00-05:00,55.05,55.85,69.89,65.26,72.72,,99.9,99.9,48.67,68.63,45.1
2023-11-02 15:30:30-05:00,55.09,56.23,70.25,64.97,74.0,,99.9,99.9,48.68,69.88,45.17
2023-11-02 15:31:00-05:00,55.01,56.25,70.19,66.16,73.6,,99.9,99.9,48.66,69.69,44.83
2023-11-02 15:31:30-05:00,55.08,56.31,70.41,64.89,73.75,,99.9,99.9,48.55,68.78,44.85
2023-11-02 15:32:00-05:00,55.06,56.97,70.42,65.03,73.61,,99.9,99.9,48.58,69.8,45.34
2023-11-02 15:32:30-05:00,55.24,57.24,70.27,64.86,74.47,,,99.9,48.73,69.09,44.75
2023-11-02 15:33:00-05:00,55.48,57.47,69.76,64.75,74.06,,99.9,99.9,48.76,69.56,44.69
2023-11-02 15:33:30-05:00,55.57,57.97,70.03,64.38,73.69,,99.9,99.9,48.86,69.74,45.52
2023-11-02 15:34:00-05:00,55.7,58.68,70.63,64.02,74.27,,99.9,99.9,49.01,69.48,45.11
2023-11-02 15:34:30-05:00,55.74,59.03,70.8,64.15,74.91,,99.9,99.9,49.25,70.05,45.42
2023-11-02 15:35:00-05:00,55.9,59.25,71.46,64.16,75.24,,99.9,99.9,49.46,70.36,45.35
2023-11-02 15:35:30-05:00,56.0,59.38,71.53,64.75,75.97,,99.9,99.9,49.78,69.67,43.8
2023-11-02 15:36:00-05:00,56.15,59.51,70.44,64.96,76.09,,99.9,99.9,49.94,70.95,44.36
2023-11-02 15:36:30-05:00,56.59,59.27,71.3,65.14,76.74,,99.9,99.9,50.26,71.25,
2023-11-02 15:37:00-05:00,56.96,59.75,70.82,63.64,75.92,,99.9,99.9,50.43,71.02,45.6
2023-11-02 15:37:30-05:00,57.27,59.77,70.38,64.0,76.18,,99.9,99.9,50.56,71.44,46.42
2023-11-02 15:38:00-05:00,57.55,59.55,70.7,64.25,75.99,,99.9,99.9,50.74,72.17,
2023-11-02 15:38:30-05:00,,,,,,,,,,,
2023-11-02 15:39:00-05:00,58.0,60.49,69.81,65.32,76.44,,99.9,99.9,50.97,71.85,46.63
2023-11-02 15:39:30-05:00,58.56,60.31,69.45,66.2,75.84,,99.9,99.9,51.08,71.76,47.02
2023-11-02 15:40:00-05:00,59.27,61.9,69.9,65.79,76.97,,99.9,99.9,51.12,71.07,47.24
2023-11-02 15:40:30-05:00,60.61,62.06,70.93,67.43,77.84,,99.9,99.9,51.26,72.04,47.47
2023-11-02 15:41:00-05:00,62.38,62.03,69.93,68.09,78.17,,99.9,99.9,51.37,72.33,46.94
2023-11-02 15:41:30-05:00,62.3,62.29,71.2,65.78,78.72,,,99.9,51.6,72.14,47.29
2023-11-02 15:42:00-05:00,63.04,62.9,70.87,66.8,78.61,,99.9,99.9,51.99,72.75,47.67
2023-11-02 15:42:30-05:00,63.38,62.94,71.86,66.96,78.91,,99.9,99.9,52.47,72.31,47.35
2023-11-02 15:43:00-05:00,63.32,63.27,70.41,67.99,78.69,,99.9,99.9,52.96,72.19,47.35
2023-11-02 15:43:30-05:00,63.99,63.21,71.16,67.54,79.17,,99.9,99.9,53.16,72.59,47.24
2023-11-02 15:44:00-05:00,65.58,63.61,71.56,68.39,77.8,,99.9,99.9,53.18,72.43,46.83
2023-11-02 15:44:30-05:00,66.34,64.03,71.99,67.97,79.26,,99.9,99.9,53.47,73.03,47.83
2023-11-02 15:45:00-05:00,65.64,63.39,71.11,68.21,79.87,,99.9,99.9,53.57,73.36,47.32
2023-11-02 15:45:30-05:00,66.25,63.73,72.33,68.33,79.76,,99.9,99.9,53.86,72.96,47.51
2023-11-02 15:46:00-05:00,66.17,64.59,71.97,68.65,79.64,,99.9,99.9,53.89,72.74,47.48
2023-11-02 15:46:30-05:00,66.75,64.93,72.38,68.47,79.12,,99.9,99.9,53.98,72.53,47.34
2023-11-02 15:47:00-05:00,67.69,64.95,72.56,68.11,77.69,,99.9,99.9,54.12,72.76,47.25
2023-11-02 15:47:30-05:00,68.91,65.47,72.5,68.18,78.28,,99.9,99.9,54.3,73.19,47.13
2023-11-02 15:48:00-05:00,68.91,64.88,71.33,67.61,77.73,,99.9,99.9,54.37,72.92,47.61
2023-11-02 15:48:30-05:00,69.13,65.62,71.95,66.52,78.29,,99.9,99.9,54.65,72.69,47.95
2023-11-02 15:49:00-05:00,68.57,64.89,71.77,66.7,78.06,,99.9,99.9,55.04,70.87,48.67
2023-11-02 15:49:30-05:00,69.56,65.26,71.54,66.95,79.14,,99.9,99.9,55.49,71.08,49.69
2023-11-02 15:50:00-05:00,69.49,65.75,71.07,67.9,79.22,,99.9,99.9,55.68,70.18,49.52
2023-11-02 15:50:30-05:00,70.23,66.93,70.51,68.23,77.74,,99.9,99.9,55.69,70.41,49.06
2023-11-02 15:51:00-05:00,71.36,66.46,71.02,69.0,78.16,,99.9,99.9,56.3,70.09,48.78
2023-11-02 15:51:30-05:00,,,,,,,,,,,
2023-11-02 15:52:00-05:00,71.27,67.02,71.72,68.66,77.84,,99.9,99.9,56.81,70.71,48.7
2023-11-02 15:52:30-05:00,71.87,66.94,72.12,67.26,77.94,,,99.9,56.67,70.43,47.57
2023-11-02 15:53:00-05:00,72.35,66.96,72.2,67.5,78.16,,99.9,99.9,56.65,70.49,47.77
2023-11-02 15:53:30-05:00,72.18,67.23,73.37,67.89,77.65,,99.9,99.9,56.6,70.2,48.33
2023-11-02 15:54:00-05:00,73.17,66.92,73.61,67.91,77.7,,99.9,99.9,56.64,69.59,48.69
2023-11-02 15:54:30-05:00,72.63,66.72,73.32,67.88,77.28,,99.9,99.9,56.78,70.63,48.62
2023-11-02 15:55:00-05:00,73.1,,71.59,69.02,77.0,,99.9,99.9,57.03,69.85,48.92
2023-11-02 15:55:30-05:00,73.58,67.93,71.51,67.51,77.47,,99.9,99.9,57.04,70.01,49.06
2023-11-02 15:56:00-05:00,74.1,68.11,70.65,66.72,77.87,,99.9,99.9,57.15,70.9,49.69
2023-11-02 15:56:30-05:00,74.78,68.22,70.71,65.9,78.15,,99.9,99.9,57.16,71.56,50.01
2023-11-02 15:57:00-05:00,75.62,67.43,70.81,66.23,77.49,,99.9,99.9,57.05,71.66,48.96
2023-11-02 15:57:30-05:00,76.21,68.25,70.49,66.08,78.01,,99.9,99.9,57.1,71.1,49.6
2023-11-02 15:58:00-05:00,75.56,67.86,70.62,66.61,79.2,,99.9,99.9,57.4,70.56,49.57
2023-11-02 15:58:30-05:00,75.73,68.46,70.55,66.05,79.16,,99.9,99.9,57.58,69.95,50.1
2023-11-02 15:59:00-05:00,75.97,67.84,70.03,67.48,79.7,,99.9,99.9,58.0,70.04,50.44
2023-11-02 15:59:30-05:00,76.31,67.97,70.37,66.21,80.4,,99.9,99.9,57.98,70.18,50.24
2023-11-02 16:00:00-05:00,76.01,67.89,70.4,66.59,79.56,,99.9,99.9,58.11,70.79,50.41
2023-11-02 16:00:30-05:00,76.45,68.47,70.16,67.43,78.7,,99.9,99.9,58.2,71.42,50.74
2023-11-02 16:01:00-05:00,77.01,68.98,70.05,66.37,79.32,,99.9,99.9,58.53,71.3,50.84
2023-11-02 16:01:30-05:00,75.68,70.28,70.15,66.19,79.2,,,99.9,59.0,,51.27
2023-11-02 16:02:00-05:00,76.55,68.65,70.2,66.35,79.15,,99.9,99.9,59.1,71.5,51.36
2023-11-02 16:02:30-05:00,76.8,69.3,70.11,66.41,78.91,,99.9,99.9,59.08,70.31,51.74
2023-11-02 16:03:00-05:00,76.9,68.34,70.08,66.47,78.58,,99.9,99.9,59.1,71.87,52.43
2023-11-02 16:03:30-05:00,77.5,69.46,69.52,66.32,78.36,,99.9,99.9,58.84,,52.25
2023-11-02 16:04:00-05:00,77.74,69.36,69.98,66.44,78.71,,99.9,99.9,58.79,70.91,52.42
2023-11-02 16:04:30-05:00,78.08,70.04,69.12,66.58,79.44,,99.9,99.9,58.8,70.76,51.81
2023-11-02 16:05:00-05:00,77.85,69.64,69.5,66.71,78.49,,99.9,99.9,58.96,69.64,52.86
2023-11-02 16:05:30-05:00,77.75,70.17,69.8,67.03,77.58,,99.9,99.9,58.92,68.32,53.1
2023-11-02 16:06:00-05:00,78.65,69.62,69.92,66.83,78.99,,99.9,99.9,58.96,69.95,53.25
2023-11-02 16:06:30-05:00,78.29,70.47,70.18,66.81,79.07,,99.9,99.9,59.58,70.7,52.11
2023-11-02 16:07:00-05:00,78.34,70.31,70.19,66.65,78.57,,99.9,99.9,60.11,69.8,52.74
2023-11-02 16:07:30-05:00,78.2,70.45,70.22,66.75,78.56,,99.9,99.9,60.01,71.23,54.82
2023-11-02 16:08:00-05:00,78.68,71.47,69.93,66.81,78.97,,99.9,99.9,60.27,70.55,55.08
2023-11-02 16:08:30-05:00,78.58,70.73,69.49,66.95,79.01,,99.9,99.9,60.35,71.23,55.23
2023-11-02 16:09:00-05:00,79.32,71.0,69.81,66.97,78.88,,99.9,99.9,60.41,70.97,54.87
2023-11-02 16:09:30-05:00,,,,,,,,,,,
2023-11-02 16:10:00-05:00,79.22,70.88,69.79,67.17,79.49,,99.9,99.9,60.21,70.97,55.32
2023-11-02 16:10:30-05:00,78.96,70.95,69.91,67.24,78.64,,99.9,99.9,60.12,71.83,55.24
2023-11-02 16:11:00-05:00,78.87,70.51,69.86,67.26,78.81,,,99.9,60.11,72.03,56.09
2023-11-02 16:11:30-05:00,78.94,70.86,69.59,67.28,79.51,,99.9,99.9,60.53,71.79,56.22
2023-11-02 16:12:00-05:00,79.23,71.34,69.46,67.32,79.68,,99.9,99.9,60.99,71.87,57.05
2023-11-02 16:12:30-05:00,79.65,71.36,69.7,67.42,80.21,,99.9,99.9,60.94,70.25,57.46
2023-11-02 16:13:00-05:00,79.27,71.94,70.18,67.46,79.75,,99.9,99.9,60.83,69.96,57.55
2023-11-02 16:13:30-05:00,79.31,71.05,69.76,67.38,79.26,,99.9,99.9,60.8,70.23,56.77
2023-11-02 16:14:00-05:00,79.63,71.4,69.36,67.52,79.17,,99.9,99.9,60.64,69.63,56.71
2023-11-02 16:14:30-05:00,79.45,70.7,68.97,67.6,79.89,,99.9,99.9,60.3,70.28,56.63
2023-11-02 16:15:00-05:00,79.98,70.96,68.85,67.71,79.29,,99.9,99.9,60.37,71.28,57.42
2023-11-02 16:15:30-05:00,80.08,71.87,68.47,67.66,80.11,,99.9,99.9,60.26,70.31,57.88
2023-11-02 16:16:00-05:00,80.19,71.92,68.7,67.9,80.23,,99.9,99.9,,69.28,58.44
2023-11-02 16:16:30-05:00,79.47,72.56,68.77,67.79,80.12,,99.9,99.9,60.08,70.23,57.99
2023-11-02 16:17:00-05:00,79.75,72.3,68.62,67.91,80.1,,99.9,99.9,60.28,68.87,57.75
2023-11-02 16:17:30-05:00,80.61,71.02,68.58,68.26,80.91,,99.9,99.9,60.13,68.96,58.67
2023-11-02 16:18:00-05:00,80.77,71.3,68.69,67.66,81.58,,99.9,99.9,60.14,70.36,59.67
2023-11-02 16:18:30-05:00,80.1,70.65,68.38,67.8,80.64,,99.9,99.9,59.92,69.61,61.23
2023-11-02 16:19:00-05:00,79.69,72.4,69.24,68.13,80.63,,99.9,99.9,59.86,69.94,61.62
2023-11-02 16:19:30-05:00,80.27,71.97,69.19,67.77,81.47,,99.9,99.9,59.66,70.62,62.0
2023-11-02 16:20:00-05:00,80.34,71.44,69.18,67.89,82.14,,99.9,99.9,59.53,69.93,62.24
2023-11-02 16:20:30-05:00,80.03,72.57,69.31,67.87,82.23,,99.9,99.9,59.58,70.99,63.05
2023-11-02 16:21:00-05:00,79.98,71.76,69.48,67.77,81.55,,99.9,99.9,59.56,71.06,63.13
2023-11-02 16:21:30-05:00,79.96,72.47,69.04,67.81,82.09,,,99.9,59.57,70.45,62.81
2023-11-02 16:22:00-05:00,80.27,71.33,68.92,67.86,81.33,,99.9,99.9,59.6,70.3,62.62
2023-11-02 16:22:30-05:00,80.23,71.53,68.88,67.91,82.06,,99.9,99.9,59.58,71.8,63.42
2023-11-02 16:23:00-05:00,,,,,,,,,,,
2023-11-02 16:23:30-05:00,80.7,71.98,68.99,67.78,82.37,,99.9,99.9,59.0,71.69,64.53
2023-11-02 16:24:00-05:00,79.69,70.79,68.98,68.7,81.81,,99.9,99.9,58.88,71.76,64.42
